state,action,successor,state_rank,successor_rank,abstract_state,abstract_successor,state_comp_states,successor_comp_states,component_names,is_controllable_action,action_has_index,successor_is_deadlock,successor_is_error,is_uncontrollable_state,is_uncontrollable_successor
1517,0.getPos.4.4,1518,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 1, 10, 0, 1, 0, 0, 0]","[7, 1, 10, 0, 2, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1518,1.getPos.2.1,1519,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.0.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 1, 10, 0, 2, 0, 0, 0]","[7, 1, 10, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1519,checkSafeOk,1520,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_LiveChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 1, 10, 0, 3, 0, 0, 0]","[7, 2, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1520,startLiveCheck,1521,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_LiveChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 2, 10, 0, 0, 0, 0, 0]","[7, 3, 10, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1521,1.getPos.2.1,1522,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 3, 10, 1, 0, 1, 0, 0]","[7, 3, 10, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1522,checkLiveDone,1523,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 3, 10, 2, 0, 2, 0, 0]","[7, 4, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1523,left,1526,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 4, 10, 0, 0, 0, 0, 0]","[7, 38, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1523,up,1528,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 4, 10, 0, 0, 0, 0, 0]","[7, 71, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1523,right,1524,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 4, 10, 0, 0, 0, 0, 0]","[7, 5, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1523,down,1530,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 4, 10, 0, 0, 0, 0, 0]","[7, 104, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1524,0.getPos.4.4,1525,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 5, 10, 0, 0, 0, 0, 0]","[7, 6, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
1526,0.getPos.4.4,1527,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 38, 10, 0, 0, 0, 0, 0]","[7, 39, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1527,0.setPos.4.3,1506,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Dispatcher, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 39, 10, 0, 0, 0, 0, 0]","[7, 0, 11, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1528,0.getPos.4.4,1529,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 71, 10, 0, 0, 0, 0, 0]","[7, 72, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1529,0.setPos.3.4,1439,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Dispatcher, 0:Piece_Pos.4.1--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 72, 10, 0, 0, 0, 0, 0]","[7, 0, 12, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1530,0.getPos.4.4,1531,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 104, 10, 0, 0, 0, 0, 0]","[7, 105, 10, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
1532,0.getPos.4.3,1533,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 38, 11, 0, 0, 0, 0, 0]","[7, 47, 11, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1533,0.setPos.4.2,1496,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Dispatcher, 0:Piece_Pos.4.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 47, 11, 0, 0, 0, 0, 0]","[7, 0, 13, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1534,0.getPos.4.3,1535,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 71, 11, 0, 0, 0, 0, 0]","[7, 80, 11, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1535,0.setPos.3.3,1451,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Dispatcher, 0:Piece_Pos.4.3--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 80, 11, 0, 0, 0, 0, 0]","[7, 0, 14, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1536,0.getPos.4.3,1537,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.3.4--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 104, 11, 0, 0, 0, 0, 0]","[7, 113, 11, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,true,false,false,false
1538,0.getPos.4.2,1539,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.4.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.4.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 38, 13, 0, 0, 0, 0, 0]","[7, 50, 13, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1539,0.setPos.4.1,1540,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.4.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Dispatcher, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 50, 13, 0, 0, 0, 0, 0]","[7, 0, 1, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1540,startSafeCheck,1541,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Dispatcher, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 0, 1, 0, 0, 0, 0, 0]","[7, 1, 1, 0, 1, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1541,0.getPos.4.1,1542,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.0-CheckTwoPieces.0.1, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.1-CheckTwoPieces.0.2, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 1, 1, 0, 1, 0, 0, 0]","[7, 1, 1, 0, 5, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1542,1.getPos.2.1,1543,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckPiece.1-CheckTwoPieces.0.2, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 1, 1, 0, 5, 0, 0, 0]","[7, 1, 1, 0, 3, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1543,checkSafeOk,1544,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckTwoPieces.1.0, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_LiveChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 1, 1, 0, 3, 0, 0, 0]","[7, 2, 1, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1544,startLiveCheck,1545,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_LiveChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.1.2--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 2, 1, 0, 0, 0, 0, 0]","[7, 3, 1, 1, 0, 1, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1545,1.getPos.2.1,1546,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.1.2--, CheckLive_CheckWinPos.1, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.1, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.1.2--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 3, 1, 1, 0, 1, 0, 0]","[7, 3, 1, 2, 0, 2, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,true,false,false,false,false
1546,checkLiveDone,1547,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.1.2--, CheckLive_CheckWinPos.2-Win, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckWinPos.2-Win, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 3, 1, 2, 0, 2, 0, 0]","[7, 4, 1, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1547,left,1550,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 4, 1, 0, 0, 0, 0, 0]","[7, 38, 1, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
1547,up,1552,"[[assume:1, value:2949]]","[[assume:1, value:2949]]","[1:Piece_Pos.2.4--, Dispatcher_SafeChecking, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[1:Piece_Pos.2.4--, Dispatcher_Play, 0:Piece_Pos.1.2--, CheckLive_CheckLive-NotLiveChecking, CheckSafe_CheckSafe-NotSafeChecking, CheckLive_CheckLive-NotLiveChecking, IllegalPosition_IllegalPosition, Win_no_asterisk_s0]","[7, 4, 1, 0, 0, 0, 0, 0]","[7, 71, 1, 0, 0, 0, 0, 0]","B1,Dispatcher,Player,CheckLive,CheckSafe,CheckLive,IllegalPosition,Win_no_asterisk",true,false,false,false,false,false
